username,first_name,last_name,middle_name,email,gender,birth_date,mobile_number,department
2021-6228-MN-0,Keyra,Legaspi ,Valenzuela ,kvlegaspi@iskolarngbayan.pup.edu.ph,M,2002-08-14,(0974) 3954706,BSOA
2021-5100-MN-0,Jefferey,Angeles ,Cabrera ,jcangeles@iskolarngbayan.pup.edu.ph,F,2002-06-24,(0964) 5709497,BPA
2021-2715-MN-0,Kalib,Pineda ,Apostol ,kapineda@iskolarngbayan.pup.edu.ph,M,2004-01-23,(0954) 5578288,BSCHEM
2021-2748-MN-0,Eliu,Maranan ,Martín ,emmaranan@iskolarngbayan.pup.edu.ph,M,2004-04-06,(0974) 4485649,BSEd-SS
2021-4632-MN-0,Britnee,Silva ,dela Peña ,bdsilva@iskolarngbayan.pup.edu.ph,M,2002-07-07,(0979) 8857899,DECET
2021-1315-MN-0,Estephanie,Manlangit ,Punzalán ,epmanlangit@iskolarngbayan.pup.edu.ph,M,2002-06-30,(0915) 8695378,BAJ
2021-1095-MN-0,Lesly,Buenaventura ,Mejía ,lmbuenaventura@iskolarngbayan.pup.edu.ph,F,2004-10-22,(0953) 4743497,AB-PHILO
2021-0170-MN-0,Irish,Barrios ,Magno ,imbarrios@iskolarngbayan.pup.edu.ph,M,2004-08-08,(0935) 2786411,BLIS
2021-4324-MN-0,Meaghann,Ramos ,Andaya ,maramos@iskolarngbayan.pup.edu.ph,F,2003-04-27,(0978) 4625513,MPES
2021-4094-MN-0,Mehmet,Lázaro ,Esteban ,melázaro@iskolarngbayan.pup.edu.ph,F,2002-08-23,(0998) 3242842,BSPHY
2021-0561-MN-0,Vaness,Montero ,Arevalo ,vamontero@iskolarngbayan.pup.edu.ph,M,2002-08-16,(0998) 7181814,BSBAFM
2021-5007-MN-0,Tacy,Neri ,Gabriel ,tgneri@iskolarngbayan.pup.edu.ph,F,2003-11-21,(0936) 9361814,BSRE
2021-2078-MN-0,Annaalicia,Domingo ,Rosal ,ardomingo@iskolarngbayan.pup.edu.ph,F,2003-11-26,(0937) 6667830,MBA
2021-4004-MN-0,Jeorge,Feliciano ,Castillo ,jcfeliciano@iskolarngbayan.pup.edu.ph,M,2004-08-06,(0905) 1396737,DEM
2021-9475-MN-0,Claudy,Bernardo ,Gallego ,cgbernardo@iskolarngbayan.pup.edu.ph,F,2004-07-21,(0978) 6320970,BSCpE
2021-9339-MN-0,Alaena,Agustín ,Bacus ,abagustín@iskolarngbayan.pup.edu.ph,M,2002-10-24,(0999) 5387780,BTLEd-ICT
2021-7230-MN-0,Falan,Recto ,Magsino ,fmrecto@iskolarngbayan.pup.edu.ph,M,2003-03-22,(0977) 3232513,BADPR
2021-0109-MN-0,Kylah,Malabanan ,Miguel ,kmmalabanan@iskolarngbayan.pup.edu.ph,M,2003-12-13,(0936) 8966488,BSCpE
2021-2324-MN-0,Lauraann,Ramos ,Magbanua ,lmramos@iskolarngbayan.pup.edu.ph,M,2002-07-30,(0937) 3419378,DMET
2021-8432-MN-0,Vasiliki,Durán ,Blanco ,vbdurán@iskolarngbayan.pup.edu.ph,M,2003-03-03,(0945) 4913688,BPE
2021-0549-MN-0,Dove,Aguinaldo ,de León ,ddaguinaldo@iskolarngbayan.pup.edu.ph,M,2004-03-19,(0945) 2628969,PBDE
2021-5715-MN-0,Terasha,Blanco ,Pineda ,tpblanco@iskolarngbayan.pup.edu.ph,M,2004-01-02,(0937) 6152029,BSC
2021-1259-MN-0,Mariaisabel,Espíritu ,Canoy ,mcespíritu@iskolarngbayan.pup.edu.ph,M,2004-04-12,(0998) 4237845,DEM
2021-6491-MN-0,Samory,Arellano ,Aquino,saarellano@iskolarngbayan.pup.edu.ph,F,2004-01-27,(0953) 4439725,BSCpE
2021-6917-MN-0,Danny,Mahinay ,Andrés ,damahinay@iskolarngbayan.pup.edu.ph,F,2003-10-01,(0916) 8296098,BSOA
2021-4228-MN-0,Islam,Robles ,Florendo ,ifrobles@iskolarngbayan.pup.edu.ph,F,2002-01-20,(0953) 1068627,BAIS
2021-5390-MN-0,Cyrene,Morales ,Ledesma ,clmorales@iskolarngbayan.pup.edu.ph,F,2004-02-08,(0964) 8080023,MAELT
2021-9560-MN-0,Loribeth,Cunanan ,Camacho ,lccunanan@iskolarngbayan.pup.edu.ph,F,2002-12-23,(0915) 7631112,BEEd
2021-3546-MN-0,Hina,Murillo ,Pancho ,hpmurillo@iskolarngbayan.pup.edu.ph,M,2003-11-27,(0997) 7602822,DICT
2021-1971-MN-0,Dagmar,Montero ,Geronimo ,dgmontero@iskolarngbayan.pup.edu.ph,F,2004-01-18,(0997) 1935174,BAIS
2021-2688-MN-0,Silvestre,Bartolomé ,Ballesteros ,sbbartolomé@iskolarngbayan.pup.edu.ph,F,2003-11-20,(0998) 6904265,BSA
2021-9718-MN-0,Rafe,Teves ,Guillermo ,rgteves@iskolarngbayan.pup.edu.ph,F,2002-07-23,(0997) 4668054,DICT
2021-9315-MN-0,Antonieta,Torres ,Ortiz ,aotorres@iskolarngbayan.pup.edu.ph,F,2004-12-14,(0953) 5360033,BEEd
2021-9229-MN-0,Cristal,Ali ,Rodrigo ,crali@iskolarngbayan.pup.edu.ph,F,2002-11-09,(0935) 1457649,BAIS
2021-1083-MN-0,Janise,Velasco ,Matiás ,jmvelasco@iskolarngbayan.pup.edu.ph,F,2004-04-20,(0999) 2032333,AB-PHILO
2021-7159-MN-0,Ambur,Alfonso ,Asunción ,aaalfonso@iskolarngbayan.pup.edu.ph,M,2003-09-21,(0975) 1284725,DOMT
2021-5933-MN-0,Noella,Delima ,de Jesús ,nddelima@iskolarngbayan.pup.edu.ph,F,2004-04-13,(0917) 5777379,DBA
2021-9406-MN-0,Tabbitha,Cristóbal ,Bonifacio ,tbcristóbal@iskolarngbayan.pup.edu.ph,F,2002-04-04,(0935) 1324030,BSEP
2021-5436-MN-0,Jordie,Porras ,Suárez ,jsporras@iskolarngbayan.pup.edu.ph,F,2004-09-30,(0955) 2488325,BAPS
2021-5231-MN-0,Jenilyn,Alegre ,Sevilla ,jsalegre@iskolarngbayan.pup.edu.ph,F,2003-10-18,(0997) 3812189,BSCE
2021-8260-MN-0,Sherod,Adriano ,David ,sdadriano@iskolarngbayan.pup.edu.ph,F,2003-06-12,(0917) 6422380,BSECE
2021-5677-MN-0,Mareo,Prado ,Narciso ,mnprado@iskolarngbayan.pup.edu.ph,M,2003-07-13,(0974) 7384580,MBA
2021-9950-MN-0,Kitt,Mina ,Hilario ,khmina@iskolarngbayan.pup.edu.ph,M,2003-12-07,(0997) 2042325,DPA
2021-8908-MN-0,Jerson,Romano ,Castro,jcromano@iskolarngbayan.pup.edu.ph,F,2003-12-17,(0964) 2559191,MEM-EL
2021-0120-MN-0,Traven,Mendiola ,Pancho ,tpmendiola@iskolarngbayan.pup.edu.ph,M,2002-02-10,(0976) 7384505,BSBA-MM
2021-5883-MN-0,Duke,Paredes ,Ignacio ,diparedes@iskolarngbayan.pup.edu.ph,M,2003-06-30,(0916) 4303535,BSPSY
2021-2142-MN-0,Sherika,Catalán ,Bermúdez ,sbcatalán@iskolarngbayan.pup.edu.ph,F,2003-11-02,(0915) 7317046,ABF
2021-0408-MN-0,Emigdio,Lachica ,Regalado ,erlachica@iskolarngbayan.pup.edu.ph,F,2002-10-25,(0945) 2705367,BSRE
2021-9625-MN-0,Quinetta,Ramírez ,Ábalos ,qáramírez@iskolarngbayan.pup.edu.ph,M,2004-03-12,(0926) 5422449,PBDE
2021-0890-MN-0,Ziad,Solomón ,Soria ,zssolomón@iskolarngbayan.pup.edu.ph,F,2002-08-02,(0998) 4997708,BSRE
2021-7761-MN-0,Deondria,Marquez ,Malinao ,dmmarquez@iskolarngbayan.pup.edu.ph,F,2004-04-01,(0975) 7440867,MLIS
2021-0776-MN-0,Damen,Guevarra ,Cañete ,dcguevarra@iskolarngbayan.pup.edu.ph,M,2004-01-17,(0926) 5734068,DMET
2021-7376-MN-0,Ramonia,Bravo ,Dimaano ,rdbravo@iskolarngbayan.pup.edu.ph,F,2002-02-18,(0965) 8522696,BEEd
2021-2053-MN-0,Meigan,Estrella ,Catalán ,mcestrella@iskolarngbayan.pup.edu.ph,M,2004-01-11,(0997) 6809853,DEET
2021-3240-MN-0,Jonthan,de Villa ,Baguio ,jbde villa@iskolarngbayan.pup.edu.ph,M,2002-02-03,(0915) 4036674,BSE
2021-7386-MN-0,Chandler,Quiñones ,Basilio ,cbquiñones@iskolarngbayan.pup.edu.ph,F,2003-06-25,(0978) 6115201,BTLEd-ICT
2021-9592-MN-0,Brody,David ,Bermúdez ,bbdavid@iskolarngbayan.pup.edu.ph,F,2004-11-29,(0997) 4785586,MPA
2021-3469-MN-0,Abigal,Alvarado ,Castro,acalvarado@iskolarngbayan.pup.edu.ph,M,2004-05-16,(0998) 2184173,DECET
2021-8093-MN-0,Tania,Mahinay ,Labrador ,tlmahinay@iskolarngbayan.pup.edu.ph,M,2002-01-24,(0976) 5543893,BSMA
2021-0348-MN-0,Alxis,Zabala ,Paglinawan ,apzabala@iskolarngbayan.pup.edu.ph,F,2003-03-03,(0997) 2627254,BSCpE
2021-5006-MN-0,Reannon,Punzalán ,Pangilinan ,rppunzalán@iskolarngbayan.pup.edu.ph,M,2003-08-11,(0945) 3626344,MAEd-ME
2021-9497-MN-0,Patrick,García ,Rivas ,prgarcía@iskolarngbayan.pup.edu.ph,F,2002-03-03,(0975) 5825972,BSPSY
2021-6318-MN-0,Chrishanna,Alvarado ,Ortega ,coalvarado@iskolarngbayan.pup.edu.ph,F,2004-06-06,(0964) 3064522,BSENTREP
2021-0123-MN-0,Vartan,Tamayo ,Montes ,vmtamayo@iskolarngbayan.pup.edu.ph,F,2002-05-09,(0937) 9615169,BAJ
2021-6995-MN-0,Melina,Gregorio ,Sali ,msgregorio@iskolarngbayan.pup.edu.ph,F,2002-05-16,(0945) 5536882,BSEE
2021-2402-MN-0,Atisha,Velasco ,Pineda ,apvelasco@iskolarngbayan.pup.edu.ph,M,2002-11-24,(0917) 6075496,BTLEd-ICT
2021-8163-MN-0,Laure,dela Rosa ,de Torres ,lddela rosa@iskolarngbayan.pup.edu.ph,M,2003-07-04,(0974) 9773882,BAIS
2021-7945-MN-0,Vick,Ballesteros ,Magno ,vmballesteros@iskolarngbayan.pup.edu.ph,M,2003-04-09,(0998) 5776681,BSPHY
2021-2442-MN-0,Sheetal,Padilla ,Mateo ,smpadilla@iskolarngbayan.pup.edu.ph,F,2003-05-22,(0965) 8129429,BAH
2021-4794-MN-0,Johnika,Casas ,Toledo ,jtcasas@iskolarngbayan.pup.edu.ph,M,2004-11-04,(0937) 6948074,BSME
2021-2742-MN-0,Jamell,Saavedra ,Magsino ,jmsaavedra@iskolarngbayan.pup.edu.ph,M,2004-04-21,(0964) 4615113,BSBIO
2021-6202-MN-0,Annita,de Castro ,Uy ,aude castro@iskolarngbayan.pup.edu.ph,F,2003-08-12,(0978) 5277218,BSIE
2021-8658-MN-0,Mackenzi,Alarcón ,Ong ,moalarcón@iskolarngbayan.pup.edu.ph,F,2004-10-25,(0997) 5717968,AB-PHILO
2021-0096-MN-0,Ristin,Abas ,Vásquez ,rvabas@iskolarngbayan.pup.edu.ph,M,2003-08-22,(0978) 9766635,ABLCS
2021-9460-MN-0,Enrico,San Juan ,Aguilar ,easan juan@iskolarngbayan.pup.edu.ph,M,2002-10-10,(0973) 1039976,MBE
2021-6593-MN-0,Astra,Arceo ,Ilagan ,aiarceo@iskolarngbayan.pup.edu.ph,M,2002-10-21,(0936) 4967711,BSEd-ENG
2021-7144-MN-0,Giselle,Fernández ,Uy ,gufernández@iskolarngbayan.pup.edu.ph,M,2004-05-17,(0975) 2552884,MPA
2021-9252-MN-0,Liela,Galang ,Ocampo ,logalang@iskolarngbayan.pup.edu.ph,F,2003-10-05,(0998) 2137946,BSCS
2021-2753-MN-0,Latrese,Alejandro ,Arevalo ,laalejandro@iskolarngbayan.pup.edu.ph,F,2002-10-07,(0937) 5997938,BSESS
2021-9535-MN-0,Damorris,Múñoz ,Asunción ,damúñoz@iskolarngbayan.pup.edu.ph,M,2003-11-25,(0936) 1224282,BSCpE
2021-6766-MN-0,Cydnee,Cristóbal ,de Guzmán ,cdcristóbal@iskolarngbayan.pup.edu.ph,M,2002-02-24,(0937) 4483594,BSBA-MM
2021-3516-MN-0,Coulter,Centeno ,Rosario ,crcenteno@iskolarngbayan.pup.edu.ph,F,2004-01-25,(0964) 2678321,DEET
2021-1489-MN-0,Michaelene,Cordero ,Paz ,mpcordero@iskolarngbayan.pup.edu.ph,F,2002-04-25,(0935) 7902058,BSESS
2021-7388-MN-0,Layla,Carpio ,Ancheta ,lacarpio@iskolarngbayan.pup.edu.ph,F,2003-06-09,(0945) 4006459,JD
2021-0906-MN-0,Treyvon,Arcilla ,dela Vega ,tdarcilla@iskolarngbayan.pup.edu.ph,M,2004-02-08,(0917) 6135126,BSPSY
2021-6806-MN-0,Krissa,Marquez ,de Guzmán ,kdmarquez@iskolarngbayan.pup.edu.ph,F,2004-09-18,(0905) 9418769,BSRE
